CustomerID,FirstName,LastName,BirthDate,AgeGroup,Generation,City,Region,Country,RegistrationDate,PreferredChannel,LoyaltyMember,MarketingOptIn,AcquisitionSource,CustomerStatus
1752,Owen,Hicks,1987-08-19,35–44,Millennial,Newcastle upon Tyne,North East England,United Kingdom,2024-01-21,Website,True,False,Organic Search,Active
1753,Amy,Peacock,1968-10-17,55–64,Gen X,Bristol,South West England,United Kingdom,2024-04-16,Website,True,False,Instagram,Inactive
1754,Ruth,Thorpe,1992-09-28,25–34,Millennial,Manchester,North West England,United Kingdom,2024-01-18,TikTok Shop,False,False,Organic Search,Active
1755,Maurice,Metcalfe,2002-09-08,18–24,Gen Z,London,Greater London,United Kingdom,2025-12-27,Website,False,False,Instagram,Active
1756,Alan,Dixon,1987-06-16,35–44,Millennial,London,Greater London,United Kingdom,2025-05-31,Website,True,True,Instagram,Active
1757,Joanna,Kemp,1983-03-06,35–44,Millennial,Liverpool,North West England,United Kingdom,2025-09-26,Website,False,True,Instagram,Active
1758,Alan,White,1983-01-22,35–44,Millennial,Brighton,South East England,United Kingdom,2025-05-05,TikTok Shop,False,False,TikTok,Active
1759,Jean,Brown,1994-03-10,25–34,Millennial,Glasgow,Scotland,United Kingdom,2024-03-24,TikTok Shop,False,False,Organic Search,Inactive
1760,Aimee,O'Sullivan,1987-06-19,35–44,Millennial,London,Greater London,United Kingdom,2025-04-26,Website,False,False,Google Ads,Inactive
1761,Clive,Dennis,1994-12-19,25–34,Millennial,London,Greater London,United Kingdom,2025-08-14,Website,True,True,TikTok,Active
1762,Catherine,Bates,2000-08-03,25–34,Millennial,Manchester,North West England,United Kingdom,2025-10-12,TikTok Shop,True,False,TikTok,Active
1763,Ann,Turner,1964-11-23,55–64,Gen X,Bristol,South West England,United Kingdom,2025-10-28,TikTok Shop,False,True,TikTok,Active
1764,Carly,Parker,1978-06-18,45–54,Gen X,Bristol,South West England,United Kingdom,2024-04-12,Website,False,True,Organic Search,Active
1765,Dylan,Anderson,1992-07-27,25–34,Millennial,Edinburgh,Scotland,United Kingdom,2024-11-18,TikTok Shop,False,True,Referral,Active
1766,William,Craig,1983-05-08,35–44,Millennial,Leeds,Yorkshire and the Humber,United Kingdom,2025-03-20,Website,False,False,TikTok,Active
1767,Angela,Jackson,1997-08-13,25–34,Millennial,London,Greater London,United Kingdom,2024-02-08,Website,False,True,TikTok,Active
1768,Elizabeth,Francis,1982-01-15,35–44,Millennial,Nottingham,East Midlands,United Kingdom,2024-12-13,Website,True,True,Instagram,Active
1769,Aimee,Gibbs,1973-04-18,45–54,Gen X,Edinburgh,Scotland,United Kingdom,2025-04-23,TikTok Shop,False,False,TikTok,Active
1770,David,Rahman,1972-05-22,45–54,Gen X,London,Greater London,United Kingdom,2024-06-07,Instagram,True,True,Organic Search,Active
1771,Andrew,Whitehead,1980-01-18,45–54,Gen X,London,Greater London,United Kingdom,2025-07-02,Website,True,True,Instagram,Active
1772,Philip,Hudson,1977-08-31,45–54,Gen X,Manchester,North West England,United Kingdom,2024-05-13,Website,False,True,Instagram,Active
1773,Tony,Parkinson,1980-04-20,45–54,Gen X,Manchester,North West England,United Kingdom,2025-11-16,Website,True,True,TikTok,Active
1774,Frederick,Harding,1967-04-01,55–64,Gen X,Newcastle upon Tyne,North East England,United Kingdom,2024-02-13,TikTok Shop,False,False,Organic Search,Active
1775,Richard,Smith,1988-12-05,35–44,Millennial,Birmingham,West Midlands,United Kingdom,2025-12-22,Website,True,True,TikTok,Active
1776,Jean,Parker,1987-01-10,35–44,Millennial,Nottingham,East Midlands,United Kingdom,2025-05-10,Website,True,False,Friend Recommendation,Inactive
1777,Kenneth,White,1974-11-03,45–54,Gen X,Brighton,South East England,United Kingdom,2024-02-03,Website,True,True,TikTok,Active
1778,Rachael,Harper,1992-02-29,25–34,Millennial,Liverpool,North West England,United Kingdom,2025-03-02,Website,False,False,Organic Search,Active
1779,Richard,Smith,1992-03-07,25–34,Millennial,London,Greater London,United Kingdom,2025-08-08,Website,False,True,Instagram,Active
1780,Vincent,Matthews,1991-05-18,25–34,Millennial,London,Greater London,United Kingdom,2025-11-05,Website,False,True,Instagram,Active
1781,Kathleen,Ali,2004-08-14,18–24,Gen Z,Leeds,Yorkshire and the Humber,United Kingdom,2024-01-23,TikTok Shop,True,True,Google Ads,Active
1782,Amber,Chapman,1989-01-26,35–44,Millennial,London,Greater London,United Kingdom,2024-03-25,Website,False,True,TikTok,Active
1783,Carole,Matthews,2001-06-29,18–24,Gen Z,Manchester,North West England,United Kingdom,2025-03-11,TikTok Shop,True,True,Organic Search,Active
1784,Lynda,Webster,1992-10-11,25–34,Millennial,Leeds,Yorkshire and the Humber,United Kingdom,2024-09-21,Website,False,True,Instagram,Active
1785,Alison,Brown,1979-03-17,45–54,Gen X,Newcastle upon Tyne,North East England,United Kingdom,2025-07-11,Website,True,False,Friend Recommendation,Active
1786,Mohammad,Williams,1994-09-30,25–34,Millennial,Leeds,Yorkshire and the Humber,United Kingdom,2024-02-27,TikTok Shop,False,False,TikTok,Active
1787,Abdul,Kirby,1976-11-26,45–54,Gen X,Manchester,North West England,United Kingdom,2024-04-18,Website,False,True,TikTok,Active
1788,Thomas,Willis,1969-07-15,55–64,Gen X,Glasgow,Scotland,United Kingdom,2024-01-04,Website,False,True,Instagram,Active
1789,Allan,Perry,1984-11-02,35–44,Millennial,Newcastle upon Tyne,North East England,United Kingdom,2025-12-25,Instagram,False,True,TikTok,Active
1790,Rhys,Taylor,1998-02-01,25–34,Millennial,Brighton,South East England,United Kingdom,2025-10-13,Website,True,True,TikTok,Active
1791,Margaret,Walton,1968-05-24,55–64,Gen X,Cardiff,Wales,United Kingdom,2024-08-21,TikTok Shop,True,True,Google Ads,Active
1792,Martin,Smith,1984-09-04,35–44,Millennial,London,Greater London,United Kingdom,2025-07-28,TikTok Shop,False,False,Instagram,Active
1793,Ashley,James,1970-05-08,55–64,Gen X,Leeds,Yorkshire and the Humber,United Kingdom,2024-04-12,Instagram,True,True,TikTok,Active
1794,Heather,Giles,2007-06-19,18–24,Gen Z,Manchester,North West England,United Kingdom,2024-08-28,TikTok Shop,True,False,TikTok,Active
1795,Bethany,Morley,1995-03-12,25–34,Millennial,Nottingham,East Midlands,United Kingdom,2025-12-14,Instagram,False,True,TikTok,Active
1796,Julian,Perry,1973-03-28,45–54,Gen X,Liverpool,North West England,United Kingdom,2025-12-20,Website,True,True,TikTok,Active
1797,Gerard,Roberts,1989-06-08,35–44,Millennial,London,Greater London,United Kingdom,2025-03-27,Website,False,True,Friend Recommendation,Active
1798,Lydia,Robertson,1965-07-17,55–64,Gen X,Bristol,South West England,United Kingdom,2025-04-19,Website,True,True,TikTok,Active
1799,Danny,Smith,1991-03-14,25–34,Millennial,London,Greater London,United Kingdom,2024-11-16,TikTok Shop,False,True,Organic Search,Active
1800,Rhys,Davies,1980-03-20,45–54,Gen X,Brighton,South East England,United Kingdom,2025-02-08,TikTok Shop,False,False,TikTok,Active
1801,Lewis,Davis,1966-07-22,55–64,Gen X,London,Greater London,United Kingdom,2024-03-11,TikTok Shop,True,True,TikTok,Active
1802,Jemma,Morley,1971-06-16,45–54,Gen X,Nottingham,East Midlands,United Kingdom,2024-06-23,Website,False,True,Organic Search,Inactive
1803,Geoffrey,Jones,1996-02-03,25–34,Millennial,Glasgow,Scotland,United Kingdom,2024-08-10,Website,True,True,Instagram,Active
1804,Claire,Barnes,1963-03-20,55–64,Gen X,Edinburgh,Scotland,United Kingdom,2024-04-09,TikTok Shop,False,True,Instagram,Active
1805,Anna,Patel,1975-10-13,45–54,Gen X,Brighton,South East England,United Kingdom,2024-08-24,Website,False,True,Instagram,Active
1806,Georgina,Rose,1988-05-31,35–44,Millennial,Glasgow,Scotland,United Kingdom,2024-01-07,Instagram,False,False,TikTok,Active
1807,Norman,Francis,1992-01-09,25–34,Millennial,London,Greater London,United Kingdom,2024-02-07,TikTok Shop,False,False,Instagram,Active
1808,Rachel,Smith,1993-06-10,25–34,Millennial,London,Greater London,United Kingdom,2025-06-01,Website,False,True,Organic Search,Active
1809,Mitchell,Barnes,1977-03-18,45–54,Gen X,Glasgow,Scotland,United Kingdom,2024-07-07,TikTok Shop,False,True,Referral,Active
1810,Craig,Vincent,2000-11-18,25–34,Millennial,Manchester,North West England,United Kingdom,2024-02-22,TikTok Shop,False,True,Friend Recommendation,Active
1811,Jason,Sutton,1973-01-31,45–54,Gen X,Edinburgh,Scotland,United Kingdom,2024-06-15,TikTok Shop,False,True,Friend Recommendation,Active
1812,Stanley,Williams,1962-10-25,55–64,Gen X,Birmingham,West Midlands,United Kingdom,2025-12-30,Website,False,True,TikTok,Inactive
1813,Sam,Phillips,1997-05-27,25–34,Millennial,London,Greater London,United Kingdom,2024-02-29,Website,False,True,Instagram,Active
1814,Amber,Mitchell,1970-10-16,55–64,Gen X,London,Greater London,United Kingdom,2025-07-25,TikTok Shop,True,True,Organic Search,Active
1815,Valerie,Clayton,1993-01-22,25–34,Millennial,London,Greater London,United Kingdom,2025-06-19,TikTok Shop,True,False,TikTok,Inactive
1816,Kayleigh,Taylor,1974-01-28,45–54,Gen X,Newcastle upon Tyne,North East England,United Kingdom,2024-01-20,TikTok Shop,False,True,TikTok,Inactive
1817,Jennifer,Stevenson,1997-12-29,25–34,Millennial,Manchester,North West England,United Kingdom,2025-12-06,TikTok Shop,True,True,Google Ads,Inactive
1818,Philip,Begum,2007-04-24,18–24,Gen Z,Newcastle upon Tyne,North East England,United Kingdom,2024-03-02,TikTok Shop,True,False,Instagram,Active
1819,Stuart,Sinclair,1980-04-04,45–54,Gen X,Newcastle upon Tyne,North East England,United Kingdom,2025-12-31,Website,False,False,Instagram,Active
1820,Antony,Thomas,1998-10-01,25–34,Millennial,Newcastle upon Tyne,North East England,United Kingdom,2025-06-03,Instagram,False,True,TikTok,Inactive
1821,Annette,Preston,1962-06-01,55–64,Gen X,Birmingham,West Midlands,United Kingdom,2025-04-29,Instagram,True,True,Instagram,Active
1822,Joan,Taylor,1967-03-16,55–64,Gen X,Edinburgh,Scotland,United Kingdom,2025-01-04,Website,True,True,Instagram,Active
1823,Emily,Edwards,2005-05-18,18–24,Gen Z,London,Greater London,United Kingdom,2025-11-22,Website,True,True,Friend Recommendation,Active
1824,Terry,Chambers,1990-12-10,35–44,Millennial,Glasgow,Scotland,United Kingdom,2025-02-01,Website,False,False,TikTok,Active
1825,Ashleigh,Matthews,1972-08-19,45–54,Gen X,London,Greater London,United Kingdom,2024-06-10,Website,True,False,TikTok,Active
1826,Lynn,Long,1984-09-16,35–44,Millennial,Birmingham,West Midlands,United Kingdom,2024-07-04,TikTok Shop,False,True,TikTok,Active
1827,Bethany,Harris,1973-02-06,45–54,Gen X,Glasgow,Scotland,United Kingdom,2025-08-14,TikTok Shop,False,True,Instagram,Active
1828,Diana,Hart,1999-08-10,25–34,Millennial,London,Greater London,United Kingdom,2025-11-20,Instagram,False,True,TikTok,Active
1829,Stephanie,Kelly,1991-02-23,25–34,Millennial,London,Greater London,United Kingdom,2025-02-09,Instagram,False,False,Organic Search,Active
1830,Georgina,Wilson,2006-07-12,18–24,Gen Z,London,Greater London,United Kingdom,2024-12-05,Website,True,True,Instagram,Active
1831,Lewis,Roberts,1981-01-22,35–44,Millennial,Glasgow,Scotland,United Kingdom,2025-05-05,TikTok Shop,False,True,Organic Search,Active
1832,Anne,Stone,1971-10-08,45–54,Gen X,Birmingham,West Midlands,United Kingdom,2025-03-09,Website,True,False,Referral,Active
1833,Irene,Moore,2002-10-05,18–24,Gen Z,Liverpool,North West England,United Kingdom,2024-11-11,TikTok Shop,False,True,Google Ads,Inactive
1834,Molly,Dodd,1976-04-11,45–54,Gen X,Leeds,Yorkshire and the Humber,United Kingdom,2025-12-21,TikTok Shop,True,False,Google Ads,Active
1835,Graeme,Griffiths,2003-06-09,18–24,Gen Z,Manchester,North West England,United Kingdom,2025-12-24,Website,True,True,TikTok,Active
1836,Arthur,Pearson,1995-11-05,25–34,Millennial,Glasgow,Scotland,United Kingdom,2025-02-16,Website,True,False,Referral,Inactive
1837,Vincent,Bailey,2007-07-29,18–24,Gen Z,Newcastle upon Tyne,North East England,United Kingdom,2025-03-31,Website,False,True,Instagram,Active
1838,Adam,Watson,1996-11-07,25–34,Millennial,Bristol,South West England,United Kingdom,2024-02-24,Website,False,True,TikTok,Active
1839,Jeffrey,Baxter,1980-07-31,45–54,Gen X,Liverpool,North West England,United Kingdom,2025-12-25,TikTok Shop,False,False,TikTok,Active
1840,Liam,Rahman,2000-09-15,25–34,Millennial,Newcastle upon Tyne,North East England,United Kingdom,2025-09-30,Website,False,False,TikTok,Active
1841,Maurice,Spencer,1998-02-15,25–34,Millennial,Cardiff,Wales,United Kingdom,2024-06-14,TikTok Shop,False,False,Instagram,Active
1842,Angela,Campbell,2004-02-16,18–24,Gen Z,Glasgow,Scotland,United Kingdom,2024-01-28,TikTok Shop,True,True,Organic Search,Active
1843,Neil,Roberts,2007-07-10,18–24,Gen Z,London,Greater London,United Kingdom,2024-03-07,TikTok Shop,True,False,Instagram,Active
1844,Georgina,Wright,2003-07-09,18–24,Gen Z,Newcastle upon Tyne,North East England,United Kingdom,2025-09-19,TikTok Shop,False,False,Instagram,Active
1845,Josh,Smart,1991-04-10,25–34,Millennial,London,Greater London,United Kingdom,2024-01-08,TikTok Shop,False,False,TikTok,Active
1846,Jayne,Johnston,1998-04-23,25–34,Millennial,Bristol,South West England,United Kingdom,2024-12-16,TikTok Shop,False,False,Organic Search,Active
1847,Gregory,Connolly,1962-04-02,55–64,Gen X,Nottingham,East Midlands,United Kingdom,2024-10-21,Website,True,True,Instagram,Active
1848,Mark,Evans,1975-03-05,45–54,Gen X,London,Greater London,United Kingdom,2024-05-27,Website,True,True,Instagram,Active
1849,Sam,Adams,1965-02-04,55–64,Gen X,Leeds,Yorkshire and the Humber,United Kingdom,2024-06-18,Website,False,False,Friend Recommendation,Active
1850,Jacob,Mitchell,2004-09-24,18–24,Gen Z,London,Greater London,United Kingdom,2024-08-30,Instagram,False,True,Instagram,Active
1851,Aaron,Clark,1989-04-19,35–44,Millennial,Cardiff,Wales,United Kingdom,2025-10-13,Instagram,True,True,Google Ads,Active
1852,Timothy,Willis,2003-11-27,18–24,Gen Z,Brighton,South East England,United Kingdom,2025-12-25,Website,False,False,Referral,Active
1853,David,Clarke,2008-06-06,18–24,Gen Z,London,Greater London,United Kingdom,2024-01-15,Website,False,True,Instagram,Inactive
1854,Abigail,Miles,1986-05-29,35–44,Millennial,London,Greater London,United Kingdom,2025-06-28,TikTok Shop,True,True,Instagram,Active
1855,Cameron,Oliver,1962-07-24,55–64,Gen X,London,Greater London,United Kingdom,2025-08-26,Website,False,False,Instagram,Active
1856,Danielle,Kemp,1980-02-17,45–54,Gen X,London,Greater London,United Kingdom,2024-04-26,Website,False,True,Referral,Active
1857,Nicole,Flynn,1997-01-25,25–34,Millennial,Edinburgh,Scotland,United Kingdom,2025-12-26,Website,True,True,Instagram,Active
1858,Olivia,Davis,1980-11-26,45–54,Gen X,Bristol,South West England,United Kingdom,2024-07-27,TikTok Shop,True,True,Referral,Active
1859,Justin,Morris,1998-06-05,25–34,Millennial,London,Greater London,United Kingdom,2024-12-21,TikTok Shop,False,False,Referral,Inactive
1860,Natasha,Burgess,1985-03-14,35–44,Millennial,Bristol,South West England,United Kingdom,2025-01-15,TikTok Shop,False,False,Instagram,Active
1861,Victor,Bentley,2001-02-11,18–24,Gen Z,Newcastle upon Tyne,North East England,United Kingdom,2024-11-07,Website,False,True,TikTok,Active
1862,Katy,Khan,1972-05-05,45–54,Gen X,Birmingham,West Midlands,United Kingdom,2025-08-24,Website,True,False,Instagram,Active
1863,Douglas,Butcher,1976-12-09,45–54,Gen X,Bristol,South West England,United Kingdom,2024-07-21,Website,False,True,Google Ads,Active
1864,Luke,Howard,1985-12-22,35–44,Millennial,Brighton,South East England,United Kingdom,2024-05-23,Website,False,False,Instagram,Inactive
1865,Marion,Webster,1988-04-02,35–44,Millennial,Leeds,Yorkshire and the Humber,United Kingdom,2025-12-20,Website,False,False,Friend Recommendation,Active
1866,Christine,Webb,2005-02-12,18–24,Gen Z,London,Greater London,United Kingdom,2025-06-30,TikTok Shop,True,True,Organic Search,Active
1867,Jacqueline,Jackson,1974-08-29,45–54,Gen X,Newcastle upon Tyne,North East England,United Kingdom,2024-06-20,Website,False,True,TikTok,Active
1868,Luke,Davey,1995-08-17,25–34,Millennial,Leeds,Yorkshire and the Humber,United Kingdom,2025-08-29,TikTok Shop,False,True,TikTok,Active
1869,Richard,Morgan,1965-02-26,55–64,Gen X,Cardiff,Wales,United Kingdom,2025-03-18,Website,False,True,Organic Search,Active
1870,Andrew,White,2008-07-04,18–24,Gen Z,Brighton,South East England,United Kingdom,2024-06-20,Website,False,True,TikTok,Active
1871,Jack,Steele,1998-08-11,25–34,Millennial,Nottingham,East Midlands,United Kingdom,2025-09-19,Website,False,False,Instagram,Active
1872,Justin,Evans,1963-09-21,55–64,Gen X,Bristol,South West England,United Kingdom,2024-01-13,TikTok Shop,True,False,Instagram,Active
1873,Amber,Faulkner,1962-04-08,55–64,Gen X,Glasgow,Scotland,United Kingdom,2024-10-16,TikTok Shop,True,False,Instagram,Active
1874,Lee,Chambers,1963-02-23,55–64,Gen X,Glasgow,Scotland,United Kingdom,2025-08-19,Website,True,True,Instagram,Active
1875,Sara,Adams,1983-01-29,35–44,Millennial,Liverpool,North West England,United Kingdom,2025-08-13,Website,False,True,TikTok,Active
1876,Judith,Carter,1974-01-01,45–54,Gen X,London,Greater London,United Kingdom,2024-10-15,TikTok Shop,False,True,Instagram,Active
1877,Sophie,Lee,1963-01-21,55–64,Gen X,London,Greater London,United Kingdom,2025-03-06,Website,True,True,Google Ads,Active
1878,Karen,Evans,1979-11-06,45–54,Gen X,London,Greater London,United Kingdom,2025-08-29,Website,False,True,Instagram,Active
1879,Nicola,Khan,2008-04-08,18–24,Gen Z,Nottingham,East Midlands,United Kingdom,2025-11-27,Website,False,True,Organic Search,Active
1880,Debra,Berry,1987-10-09,35–44,Millennial,Manchester,North West England,United Kingdom,2024-07-02,Website,True,True,TikTok,Active
1881,Deborah,Wheeler,1966-09-22,55–64,Gen X,London,Greater London,United Kingdom,2024-04-01,Website,False,False,Instagram,Active
1882,Shane,Day,1985-07-24,35–44,Millennial,Glasgow,Scotland,United Kingdom,2025-05-20,Website,False,True,Instagram,Active
1883,Harry,Allen,2007-04-04,18–24,Gen Z,London,Greater London,United Kingdom,2024-04-06,Website,False,False,Instagram,Active
1884,Andrea,Williams,2005-03-24,18–24,Gen Z,London,Greater London,United Kingdom,2024-12-17,TikTok Shop,True,True,Organic Search,Active
1885,Joan,Young,1963-07-14,55–64,Gen X,Newcastle upon Tyne,North East England,United Kingdom,2024-08-28,Instagram,False,True,Organic Search,Active
1886,Heather,Day,1988-07-22,35–44,Millennial,Nottingham,East Midlands,United Kingdom,2024-09-19,Website,False,False,TikTok,Active
1887,Alexander,Faulkner,1978-08-30,45–54,Gen X,London,Greater London,United Kingdom,2025-08-30,TikTok Shop,False,True,TikTok,Active
1888,Marcus,Pearson,1990-01-11,35–44,Millennial,London,Greater London,United Kingdom,2024-09-04,Instagram,False,True,Instagram,Active
1889,Josephine,Ryan,1992-11-29,25–34,Millennial,Newcastle upon Tyne,North East England,United Kingdom,2024-11-30,TikTok Shop,False,False,Referral,Active
1890,Denis,Lowe,1994-09-03,25–34,Millennial,Birmingham,West Midlands,United Kingdom,2024-06-15,Website,True,True,TikTok,Active
1891,Victor,Patel,1992-04-10,25–34,Millennial,London,Greater London,United Kingdom,2025-05-01,TikTok Shop,False,True,Friend Recommendation,Active
1892,David,Parker,1969-03-20,55–64,Gen X,Birmingham,West Midlands,United Kingdom,2024-02-25,TikTok Shop,False,False,Google Ads,Active
1893,Vincent,Smith,2005-12-11,18–24,Gen Z,Leeds,Yorkshire and the Humber,United Kingdom,2025-12-04,Instagram,False,False,Instagram,Active
1894,Leigh,Rose,1969-12-11,55–64,Gen X,London,Greater London,United Kingdom,2024-10-30,Website,False,False,Friend Recommendation,Inactive
1895,Marion,Moore,1979-11-17,45–54,Gen X,London,Greater London,United Kingdom,2024-05-17,Website,False,True,Instagram,Active
1896,Gemma,Richardson,1960-08-29,65+,Baby Boomer,Birmingham,West Midlands,United Kingdom,2025-09-19,TikTok Shop,False,True,TikTok,Active
1897,Declan,Hooper,1963-11-10,55–64,Gen X,Bristol,South West England,United Kingdom,2024-12-26,Website,True,True,TikTok,Active
1898,Charles,Lewis,1984-04-18,35–44,Millennial,Brighton,South East England,United Kingdom,2025-12-18,TikTok Shop,True,True,Instagram,Active
1899,Fiona,Oliver,1978-10-20,45–54,Gen X,Birmingham,West Midlands,United Kingdom,2025-08-13,TikTok Shop,True,True,Referral,Active
1900,Francesca,Riley,1964-09-18,55–64,Gen X,London,Greater London,United Kingdom,2024-05-22,Instagram,True,True,Referral,Active
1901,Vincent,Lane,1965-04-03,55–64,Gen X,Liverpool,North West England,United Kingdom,2025-05-01,Instagram,True,True,Organic Search,Active
1902,Nathan,Stevens,2005-03-18,18–24,Gen Z,Newcastle upon Tyne,North East England,United Kingdom,2025-06-15,TikTok Shop,False,False,Google Ads,Active
1903,Damien,Baxter,1991-09-09,25–34,Millennial,Liverpool,North West England,United Kingdom,2025-08-06,Website,False,True,Instagram,Active
1904,Jay,Page,1973-06-15,45–54,Gen X,Bristol,South West England,United Kingdom,2025-11-05,Website,False,True,TikTok,Active
1905,Leon,Simpson,1967-06-29,55–64,Gen X,London,Greater London,United Kingdom,2025-11-23,Website,False,True,Organic Search,Active
1906,Hugh,Arnold,1991-07-16,25–34,Millennial,Nottingham,East Midlands,United Kingdom,2024-03-10,TikTok Shop,False,False,TikTok,Active
1907,Shaun,Pearson,1981-07-03,35–44,Millennial,Leeds,Yorkshire and the Humber,United Kingdom,2024-07-07,Website,False,True,Organic Search,Active
1908,Kyle,Whittaker,2001-07-21,18–24,Gen Z,Birmingham,West Midlands,United Kingdom,2025-06-03,Website,True,True,Organic Search,Active
1909,Teresa,Dunn,1964-09-01,55–64,Gen X,Liverpool,North West England,United Kingdom,2025-05-22,Website,False,True,Organic Search,Active
1910,Matthew,Saunders,1968-07-12,55–64,Gen X,Birmingham,West Midlands,United Kingdom,2024-09-15,TikTok Shop,False,True,Friend Recommendation,Active
1911,Carly,Nolan,1999-09-20,25–34,Millennial,London,Greater London,United Kingdom,2024-04-27,Website,False,True,Friend Recommendation,Active
1912,Amelia,Smith,1983-04-25,35–44,Millennial,Brighton,South East England,United Kingdom,2024-09-03,Website,False,True,TikTok,Active
1913,Susan,Hayward,1982-01-28,35–44,Millennial,Birmingham,West Midlands,United Kingdom,2025-03-28,Website,False,True,TikTok,Active
1914,Barbara,Spencer,1979-09-05,45–54,Gen X,Manchester,North West England,United Kingdom,2024-12-28,Website,True,False,Instagram,Inactive
1915,Tracey,Woodward,1975-07-25,45–54,Gen X,London,Greater London,United Kingdom,2025-04-28,Website,False,True,Organic Search,Active
1916,Benjamin,Holland,1992-05-08,25–34,Millennial,Liverpool,North West England,United Kingdom,2024-02-17,Website,False,False,Google Ads,Active
1917,Chelsea,Butler,2008-01-29,18–24,Gen Z,London,Greater London,United Kingdom,2025-03-20,Instagram,True,False,TikTok,Active
1918,Catherine,O'Connor,1997-11-19,25–34,Millennial,Cardiff,Wales,United Kingdom,2025-11-21,TikTok Shop,True,False,Organic Search,Inactive
1919,Dylan,Smith,1970-11-30,55–64,Gen X,Glasgow,Scotland,United Kingdom,2025-09-07,Website,False,False,Instagram,Inactive
1920,Arthur,Power,1980-08-20,45–54,Gen X,Glasgow,Scotland,United Kingdom,2025-04-21,Website,True,True,Instagram,Active
1921,Roger,Jarvis,1987-05-28,35–44,Millennial,Nottingham,East Midlands,United Kingdom,2025-02-18,Website,False,True,Friend Recommendation,Inactive
1922,Tony,Thompson,1996-07-06,25–34,Millennial,Newcastle upon Tyne,North East England,United Kingdom,2024-04-07,TikTok Shop,False,False,Friend Recommendation,Active
1923,Sarah,Jones,1987-10-27,35–44,Millennial,Newcastle upon Tyne,North East England,United Kingdom,2025-08-05,TikTok Shop,True,False,TikTok,Active
1924,Joan,Allan,1962-08-21,55–64,Gen X,Edinburgh,Scotland,United Kingdom,2024-09-01,Website,True,False,TikTok,Active
1925,Clive,Hunter,1970-05-28,55–64,Gen X,Cardiff,Wales,United Kingdom,2024-11-11,Website,True,True,TikTok,Active
1926,Stephanie,Cross,2004-11-12,18–24,Gen Z,Cardiff,Wales,United Kingdom,2025-05-17,TikTok Shop,True,False,Google Ads,Active
1927,Howard,Thompson,1968-08-07,55–64,Gen X,London,Greater London,United Kingdom,2024-12-23,TikTok Shop,False,True,Organic Search,Active
1928,Jacob,Talbot,2000-10-02,25–34,Millennial,Glasgow,Scotland,United Kingdom,2024-03-01,Instagram,True,True,Friend Recommendation,Active
1929,Alan,Willis,1978-03-28,45–54,Gen X,Manchester,North West England,United Kingdom,2024-07-01,TikTok Shop,False,True,TikTok,Active
1930,Reece,James,1985-10-13,35–44,Millennial,Leeds,Yorkshire and the Humber,United Kingdom,2025-07-11,Website,False,False,Instagram,Active
1931,Elliot,Wilson,1973-08-18,45–54,Gen X,Birmingham,West Midlands,United Kingdom,2025-08-15,Website,False,False,TikTok,Active
1932,Marilyn,Phillips,1973-03-16,45–54,Gen X,London,Greater London,United Kingdom,2024-04-23,Website,False,True,Organic Search,Active
1933,Vanessa,Carpenter,1983-03-20,35–44,Millennial,London,Greater London,United Kingdom,2024-08-05,Website,True,False,Instagram,Active
1934,Jessica,Patel,1984-07-11,35–44,Millennial,Glasgow,Scotland,United Kingdom,2024-04-20,TikTok Shop,False,True,TikTok,Active
1935,Jack,Jones,2006-03-17,18–24,Gen Z,Liverpool,North West England,United Kingdom,2024-06-13,Instagram,True,False,Organic Search,Active
1936,Molly,Atkins,1985-11-09,35–44,Millennial,London,Greater London,United Kingdom,2025-07-27,Website,True,True,Organic Search,Active
1937,Gavin,Foster,1969-01-18,55–64,Gen X,Brighton,South East England,United Kingdom,2025-12-21,Website,True,True,Friend Recommendation,Active
1938,Elizabeth,Johnson,2004-01-09,18–24,Gen Z,Leeds,Yorkshire and the Humber,United Kingdom,2025-02-20,TikTok Shop,False,False,Friend Recommendation,Active
1939,Lindsey,Bell,2003-09-20,18–24,Gen Z,Manchester,North West England,United Kingdom,2024-09-03,Instagram,False,False,TikTok,Active
1940,Leonard,Barton,1975-09-30,45–54,Gen X,London,Greater London,United Kingdom,2025-01-22,Instagram,False,False,Google Ads,Active
1941,Elaine,Jones,1990-05-26,35–44,Millennial,London,Greater London,United Kingdom,2025-04-27,TikTok Shop,False,False,Instagram,Active
1942,Toby,Scott,1971-12-28,45–54,Gen X,London,Greater London,United Kingdom,2025-07-28,TikTok Shop,False,False,Google Ads,Active
1943,Cheryl,Ward,2006-05-30,18–24,Gen Z,Leeds,Yorkshire and the Humber,United Kingdom,2024-11-20,Website,True,True,Instagram,Active
1944,Howard,Hussain,1986-12-11,35–44,Millennial,Nottingham,East Midlands,United Kingdom,2024-12-05,TikTok Shop,True,False,Instagram,Active
1945,Danielle,Field,2001-08-03,18–24,Gen Z,Liverpool,North West England,United Kingdom,2024-12-13,TikTok Shop,False,True,TikTok,Active
1946,Ian,Baxter,1971-02-07,45–54,Gen X,Birmingham,West Midlands,United Kingdom,2025-10-29,Website,True,True,Referral,Active
1947,Margaret,Kay,1998-09-02,25–34,Millennial,London,Greater London,United Kingdom,2024-12-03,TikTok Shop,True,True,Instagram,Inactive
1948,Valerie,Hughes,1999-03-06,25–34,Millennial,Leeds,Yorkshire and the Humber,United Kingdom,2025-04-22,Website,True,False,Instagram,Active
